order_id,order_date,store_code,net_revenue,raw_channel,channel_name,season_type,sport_event_name
11534,2021-03-11T23:24:24.000Z,"RBN","89.99","unknown","Other Channels","Regular Period","No Special Event"
14136,2021-03-19T20:35:17.000Z,"RBN","120.59","checkout","Online Web","Regular Period","No Special Event"
15925,2021-04-06T00:01:29.000Z,"RBN","49.99","unknown","Other Channels","Regular Period","No Special Event"
15927,2021-04-06T02:16:41.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
15928,2021-04-07T03:48:29.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","No Special Event"
15997,2021-04-07T22:09:37.000Z,"RBN","89.99","admin","Manual Admin","Regular Period","No Special Event"
15998,2021-04-08T02:55:21.000Z,"RBN","133.00","admin","Manual Admin","Regular Period","No Special Event"
16269,2021-04-12T01:28:33.000Z,"RBN","79.99","unknown","Other Channels","Regular Period","No Special Event"
16275,2021-04-13T02:14:02.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
16323,2021-04-13T21:10:58.000Z,"RBN","49.99","unknown","Other Channels","Regular Period","No Special Event"
16338,2021-04-15T02:23:59.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
18635,2021-05-12T21:46:20.000Z,"RBN","119.99","admin","Manual Admin","Regular Period","No Special Event"
18677,2021-05-20T18:38:10.000Z,"RBN","229.98","checkout","Online Web","Regular Period","No Special Event"
18678,2021-05-21T04:59:02.000Z,"RBN","129.00","admin","Manual Admin","Regular Period","No Special Event"
18714,2021-05-25T19:48:41.000Z,"RBN","259.98","checkout","Online Web","Regular Period","No Special Event"
18875,2021-06-01T04:23:59.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
18876,2021-06-01T08:18:49.000Z,"RBN","99.99","checkout","Online Web","Regular Period","No Special Event"
18914,2021-06-01T21:05:02.000Z,"RBN","0.00","admin","Manual Admin","Regular Period","No Special Event"
19136,2021-06-02T21:53:58.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
19137,2021-06-03T01:42:41.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
19291,2021-06-04T21:12:54.000Z,"RBN","199.98","admin","Manual Admin","Regular Period","No Special Event"
19292,2021-06-04T21:20:27.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
19293,2021-06-05T01:42:57.000Z,"RBN","113.00","admin","Manual Admin","Regular Period","No Special Event"
20297,2021-06-14T10:08:12.000Z,"RBN","153.00","unknown","Other Channels","Regular Period","Copa America 2021"
20433,2021-06-15T21:23:44.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","Copa America 2021"
20434,2021-06-15T21:41:22.000Z,"RBN","244.99","admin","Manual Admin","Regular Period","Copa America 2021"
20438,2021-06-15T22:35:40.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","Copa America 2021"
20439,2021-06-16T02:58:58.000Z,"RBN","195.00","unknown","Other Channels","Regular Period","Copa America 2021"
20440,2021-06-16T04:28:25.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","Copa America 2021"
20527,2021-06-17T03:03:13.000Z,"RBN","149.99","admin","Manual Admin","Regular Period","Copa America 2021"
20629,2021-06-18T02:05:10.000Z,"RBN","145.00","admin","Manual Admin","Regular Period","Copa America 2021"
20769,2021-06-18T22:15:38.000Z,"RBN","169.99","admin","Manual Admin","Regular Period","Copa America 2021"
20770,2021-06-19T01:48:26.000Z,"RBN","264.99","admin","Manual Admin","Regular Period","Copa America 2021"
20771,2021-06-19T01:57:58.000Z,"RBN","168.00","admin","Manual Admin","Regular Period","Copa America 2021"
20772,2021-06-19T03:03:08.000Z,"RBN","197.00","checkout","Online Web","Regular Period","Copa America 2021"
20924,2021-06-19T21:04:58.000Z,"RBN","269.98","admin","Manual Admin","Regular Period","Copa America 2021"
20992,2021-06-20T20:35:15.000Z,"RBN","179.99","checkout","Online Web","Regular Period","Copa America 2021"
20993,2021-06-20T20:46:45.000Z,"RBN","115.00","checkout","Online Web","Regular Period","Copa America 2021"
21098,2021-06-22T01:08:57.000Z,"RBN","279.98","checkout","Online Web","Regular Period","Copa America 2021"
21102,2021-06-23T03:05:01.000Z,"RBN","179.99","admin","Manual Admin","Regular Period","Copa America 2021"
21113,2021-06-23T04:56:20.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","Copa America 2021"
21246,2021-06-23T19:30:39.000Z,"RBN","195.00","unknown","Other Channels","Regular Period","Copa America 2021"
21270,2021-06-23T22:55:28.000Z,"RBN","145.00","admin","Manual Admin","Regular Period","Copa America 2021"
21366,2021-06-26T03:12:22.000Z,"RBN","195.00","admin","Manual Admin","Regular Period","Copa America 2021"
21519,2021-06-26T11:27:24.000Z,"RBN","119.99","unknown","Other Channels","Regular Period","Copa America 2021"
21622,2021-06-28T11:16:45.000Z,"RBN","135.00","checkout","Online Web","Regular Period","Copa America 2021"
21807,2021-07-01T09:07:37.000Z,"RBN","264.99","checkout","Online Web","Regular Period","Copa America 2021"
21940,2021-07-01T23:22:34.000Z,"RBN","145.00","admin","Manual Admin","Regular Period","Copa America 2021"
21941,2021-07-02T04:30:53.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","Copa America 2021"
22100,2021-07-05T09:14:42.000Z,"RBN","99.98","checkout","Online Web","Regular Period","Copa America 2021"
22252,2021-07-05T20:31:22.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","Copa America 2021"
22253,2021-07-05T21:40:46.000Z,"RBN","129.99","checkout","Online Web","Regular Period","Copa America 2021"
22254,2021-07-06T05:04:06.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","Copa America 2021"
22307,2021-07-07T21:24:20.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","Copa America 2021"
22308,2021-07-07T21:39:30.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","Copa America 2021"
22309,2021-07-07T22:43:10.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","Copa America 2021"
22310,2021-07-07T22:47:29.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","Copa America 2021"
22311,2021-07-08T02:03:30.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","Copa America 2021"
22312,2021-07-08T05:02:14.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","Copa America 2021"
22355,2021-07-08T20:46:09.000Z,"RBN","230.00","admin","Manual Admin","Regular Period","Copa America 2021"
22356,2021-07-08T21:32:47.000Z,"RBN","149.97","admin","Manual Admin","Regular Period","Copa America 2021"
22357,2021-07-08T22:34:22.000Z,"RBN","149.97","admin","Manual Admin","Regular Period","Copa America 2021"
22409,2021-07-09T21:15:04.000Z,"RBN","0.00","admin","Manual Admin","Regular Period","Copa America 2021"
22419,2021-07-09T21:47:15.000Z,"RBN","194.99","admin","Manual Admin","Regular Period","Copa America 2021"
22841,2021-07-12T20:12:11.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
22842,2021-07-12T20:19:10.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
22843,2021-07-12T20:22:06.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
22845,2021-07-12T21:27:10.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
22846,2021-07-12T22:05:01.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","No Special Event"
22847,2021-07-13T02:04:10.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
22848,2021-07-13T04:18:01.000Z,"RBN","344.98","admin","Manual Admin","Regular Period","No Special Event"
22932,2021-07-13T21:47:16.000Z,"RBN","234.99","unknown","Other Channels","Regular Period","No Special Event"
22933,2021-07-14T04:27:18.000Z,"RBN","239.98","admin","Manual Admin","Regular Period","No Special Event"
23020,2021-07-16T03:51:45.000Z,"RBN","70.00","admin","Manual Admin","Regular Period","No Special Event"
23214,2021-07-20T20:54:26.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23216,2021-07-20T21:02:58.000Z,"RBN","79.98","admin","Manual Admin","Regular Period","No Special Event"
23217,2021-07-21T02:37:18.000Z,"RBN","159.98","admin","Manual Admin","Regular Period","No Special Event"
23218,2021-07-21T07:32:00.000Z,"RBN","119.99","checkout","Online Web","Regular Period","No Special Event"
23273,2021-07-21T20:44:04.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23274,2021-07-21T21:19:00.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23293,2021-07-22T01:02:30.000Z,"RBN","329.98","checkout","Online Web","Regular Period","No Special Event"
23294,2021-07-22T01:34:21.000Z,"RBN","174.98","admin","Manual Admin","Regular Period","No Special Event"
23309,2021-07-22T20:24:10.000Z,"RBN","159.98","admin","Manual Admin","Regular Period","No Special Event"
23310,2021-07-22T21:48:21.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23313,2021-07-22T22:43:47.000Z,"RBN","119.97","admin","Manual Admin","Regular Period","No Special Event"
23314,2021-07-22T22:54:37.000Z,"RBN","154.99","admin","Manual Admin","Regular Period","No Special Event"
23315,2021-07-23T02:36:05.000Z,"RBN","149.99","admin","Manual Admin","Regular Period","No Special Event"
23336,2021-07-23T22:24:29.000Z,"RBN","39.99","unknown","Other Channels","Regular Period","No Special Event"
23337,2021-07-23T22:56:41.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23338,2021-07-24T00:31:16.000Z,"RBN","39.99","unknown","Other Channels","Regular Period","No Special Event"
23339,2021-07-24T04:47:38.000Z,"RBN","119.97","admin","Manual Admin","Regular Period","No Special Event"
23340,2021-07-24T04:53:06.000Z,"RBN","199.98","admin","Manual Admin","Regular Period","No Special Event"
23367,2021-07-27T02:47:58.000Z,"RBN","79.98","admin","Manual Admin","Regular Period","No Special Event"
23368,2021-07-27T19:12:21.000Z,"RBN","39.99","checkout","Online Web","Regular Period","No Special Event"
23369,2021-07-27T20:25:40.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23370,2021-07-28T01:50:28.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23371,2021-07-28T01:54:26.000Z,"RBN","139.98","admin","Manual Admin","Regular Period","No Special Event"
23372,2021-07-28T02:43:42.000Z,"RBN","249.98","checkout","Online Web","Regular Period","No Special Event"
23373,2021-07-28T02:48:12.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23374,2021-07-28T03:48:02.000Z,"RBN","79.98","checkout","Online Web","Regular Period","No Special Event"
23375,2021-07-28T10:29:40.000Z,"RBN","199.98","checkout","Online Web","Regular Period","No Special Event"
23449,2021-07-28T20:56:24.000Z,"RBN","149.99","admin","Manual Admin","Regular Period","No Special Event"
23450,2021-07-28T21:14:23.000Z,"RBN","128.00","admin","Manual Admin","Regular Period","No Special Event"
23452,2021-07-29T01:30:49.000Z,"RBN","119.97","admin","Manual Admin","Regular Period","No Special Event"
23454,2021-07-29T20:37:25.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","No Special Event"
23455,2021-07-29T21:14:07.000Z,"RBN","79.98","admin","Manual Admin","Regular Period","No Special Event"
23456,2021-07-30T02:22:48.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
23457,2021-07-30T03:56:29.000Z,"RBN","128.00","admin","Manual Admin","Regular Period","No Special Event"
23695,2021-07-30T23:28:37.000Z,"RBN","289.97","unknown","Other Channels","Regular Period","No Special Event"
23696,2021-07-31T02:50:23.000Z,"RBN","149.99","admin","Manual Admin","Regular Period","No Special Event"
23697,2021-07-31T02:52:47.000Z,"RBN","149.99","unknown","Other Channels","Regular Period","No Special Event"
23698,2021-07-31T03:20:20.000Z,"RBN","119.97","admin","Manual Admin","Regular Period","No Special Event"
23834,2021-07-31T21:40:55.000Z,"RBN","149.99","admin","Manual Admin","Regular Period","No Special Event"
23896,2021-08-02T20:31:40.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
23897,2021-08-02T20:36:48.000Z,"RBN","279.97","admin","Manual Admin","Regular Period","No Special Event"
23898,2021-08-02T23:54:26.000Z,"RBN","99.99","checkout","Online Web","Regular Period","No Special Event"
23899,2021-08-03T01:48:14.000Z,"RBN","199.99","unknown","Other Channels","Regular Period","No Special Event"
23900,2021-08-03T02:02:21.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
23901,2021-08-03T02:08:58.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
23902,2021-08-03T02:10:22.000Z,"RBN","199.98","unknown","Other Channels","Regular Period","No Special Event"
23903,2021-08-03T04:36:42.000Z,"RBN","139.98","unknown","Other Channels","Regular Period","No Special Event"
23905,2021-08-03T07:24:10.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
23906,2021-08-03T07:27:10.000Z,"RBN","227.99","admin","Manual Admin","Regular Period","No Special Event"
24035,2021-08-04T02:48:12.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
24070,2021-08-04T21:18:38.000Z,"RBN","199.98","admin","Manual Admin","Regular Period","No Special Event"
24071,2021-08-04T21:28:42.000Z,"RBN","99.99","checkout","Online Web","Regular Period","No Special Event"
24072,2021-08-04T22:20:28.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
24073,2021-08-05T02:37:20.000Z,"RBN","79.99","admin","Manual Admin","Regular Period","No Special Event"
24077,2021-08-05T09:19:18.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
24078,2021-08-05T09:50:42.000Z,"RBN","384.00","checkout","Online Web","Regular Period","No Special Event"
24079,2021-08-05T20:50:05.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
24081,2021-08-05T21:22:20.000Z,"RBN","179.99","admin","Manual Admin","Regular Period","No Special Event"
24082,2021-08-05T21:31:07.000Z,"RBN","79.99","admin","Manual Admin","Regular Period","No Special Event"
24083,2021-08-05T21:38:55.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
24084,2021-08-06T00:55:09.000Z,"RBN","89.98","admin","Manual Admin","Regular Period","No Special Event"
24085,2021-08-06T04:37:18.000Z,"RBN","119.99","checkout","Online Web","Regular Period","No Special Event"
24102,2021-08-06T10:49:54.000Z,"RBN","139.98","unknown","Other Channels","Regular Period","No Special Event"
24113,2021-08-07T05:23:44.000Z,"RBN","307.97","unknown","Other Channels","Regular Period","No Special Event"
24114,2021-08-07T05:45:40.000Z,"RBN","39.99","checkout","Online Web","Regular Period","No Special Event"
24115,2021-08-07T08:49:30.000Z,"RBN","527.96","checkout","Online Web","Regular Period","No Special Event"
24119,2021-08-08T03:01:32.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
24121,2021-08-08T03:04:51.000Z,"RBN","139.98","unknown","Other Channels","Regular Period","No Special Event"
24122,2021-08-08T03:10:02.000Z,"RBN","439.92","admin","Manual Admin","Regular Period","No Special Event"
24123,2021-08-08T03:14:17.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
24124,2021-08-08T04:50:02.000Z,"RBN","115.00","unknown","Other Channels","Regular Period","No Special Event"
24125,2021-08-08T06:16:22.000Z,"RBN","149.98","unknown","Other Channels","Regular Period","No Special Event"
24126,2021-08-08T06:22:55.000Z,"RBN","139.98","checkout","Online Web","Regular Period","No Special Event"
24127,2021-08-09T09:21:52.000Z,"RBN","125.00","checkout","Online Web","Regular Period","No Special Event"
24183,2021-08-10T03:07:09.000Z,"RBN","195.00","admin","Manual Admin","Regular Period","No Special Event"
24184,2021-08-10T03:22:48.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
24214,2021-08-10T21:36:59.000Z,"RBN","264.99","admin","Manual Admin","Regular Period","No Special Event"
24215,2021-08-11T01:51:36.000Z,"RBN","324.99","admin","Manual Admin","Regular Period","No Special Event"
24289,2021-08-11T21:05:52.000Z,"RBN","239.98","admin","Manual Admin","Regular Period","No Special Event"
24328,2021-08-12T20:10:07.000Z,"RBN","244.99","unknown","Other Channels","Regular Period","No Special Event"
24493,2021-08-13T21:40:16.000Z,"RBN","244.99","admin","Manual Admin","Regular Period","No Special Event"
24641,2021-08-14T19:25:06.000Z,"RBN","139.99","checkout","Online Web","Regular Period","No Special Event"
24642,2021-08-14T20:18:38.000Z,"RBN","113.00","admin","Manual Admin","Regular Period","No Special Event"
24643,2021-08-14T21:00:52.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
24644,2021-08-15T02:44:47.000Z,"RBN","239.98","unknown","Other Channels","Regular Period","No Special Event"
24645,2021-08-15T02:55:18.000Z,"RBN","239.98","unknown","Other Channels","Regular Period","No Special Event"
24646,2021-08-15T08:00:50.000Z,"RBN","115.00","unknown","Other Channels","Regular Period","No Special Event"
24786,2021-08-15T22:18:57.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
24787,2021-08-16T00:51:55.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
24788,2021-08-16T21:26:59.000Z,"RBN","577.96","admin","Manual Admin","Regular Period","No Special Event"
24789,2021-08-16T21:31:20.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
24791,2021-08-16T21:54:30.000Z,"RBN","139.99","admin","Manual Admin","Regular Period","No Special Event"
24792,2021-08-16T22:13:06.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
24793,2021-08-16T22:43:56.000Z,"RBN","139.99","admin","Manual Admin","Regular Period","No Special Event"
24795,2021-08-16T22:52:41.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
24796,2021-08-17T03:51:14.000Z,"RBN","270.00","admin","Manual Admin","Regular Period","No Special Event"
24804,2021-08-17T10:45:26.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
24811,2021-08-21T13:27:07.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
24872,2021-08-17T20:54:01.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
24873,2021-08-17T21:38:52.000Z,"RBN","269.98","admin","Manual Admin","Regular Period","No Special Event"
24874,2021-08-18T03:09:06.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
24875,2021-08-18T04:57:53.000Z,"RBN","179.98","admin","Manual Admin","Regular Period","No Special Event"
24876,2021-08-18T07:47:06.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
24877,2021-08-18T08:51:02.000Z,"RBN","145.00","unknown","Other Channels","Regular Period","No Special Event"
24887,2021-08-18T15:14:08.000Z,"RBN","119.99","unknown","Other Channels","Regular Period","No Special Event"
24888,2021-08-18T20:19:13.000Z,"RBN","138.00","admin","Manual Admin","Regular Period","No Special Event"
24889,2021-08-18T21:09:59.000Z,"RBN","187.99","admin","Manual Admin","Regular Period","No Special Event"
24890,2021-08-18T22:41:59.000Z,"RBN","119.99","admin","Manual Admin","Regular Period","No Special Event"
24891,2021-08-19T01:46:15.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
24892,2021-08-19T04:53:54.000Z,"RBN","139.99","checkout","Online Web","Regular Period","No Special Event"
24894,2021-08-19T09:59:10.000Z,"RBN","115.00","unknown","Other Channels","Regular Period","No Special Event"
24969,2021-08-19T20:33:58.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
24970,2021-08-19T20:35:38.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
24971,2021-08-19T22:20:46.000Z,"RBN","145.00","unknown","Other Channels","Regular Period","No Special Event"
24972,2021-08-20T01:49:27.000Z,"RBN","299.98","admin","Manual Admin","Regular Period","No Special Event"
24973,2021-08-20T04:32:55.000Z,"RBN","115.00","unknown","Other Channels","Regular Period","No Special Event"
24974,2021-08-20T04:37:07.000Z,"RBN","119.99","admin","Manual Admin","Regular Period","No Special Event"
25013,2021-08-20T12:40:08.000Z,"RBN","429.99","checkout","Online Web","Regular Period","No Special Event"
25014,2021-08-20T14:41:09.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
25015,2021-08-20T21:58:51.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25034,2021-08-21T21:07:19.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25041,2021-08-22T07:10:23.000Z,"RBN","169.98","checkout","Online Web","Regular Period","No Special Event"
25378,2021-08-23T20:44:41.000Z,"RBN","155.00","unknown","Other Channels","Regular Period","No Special Event"
25379,2021-08-23T20:48:55.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","No Special Event"
25380,2021-08-23T21:29:36.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25382,2021-08-24T20:30:51.000Z,"RBN","139.99","unknown","Other Channels","Regular Period","No Special Event"
25383,2021-08-24T20:39:29.000Z,"RBN","194.99","admin","Manual Admin","Regular Period","No Special Event"
25384,2021-08-24T20:40:46.000Z,"RBN","279.98","unknown","Other Channels","Regular Period","No Special Event"
25385,2021-08-24T20:45:17.000Z,"RBN","139.99","unknown","Other Channels","Regular Period","No Special Event"
25386,2021-08-24T20:52:32.000Z,"RBN","279.98","unknown","Other Channels","Regular Period","No Special Event"
25387,2021-08-24T21:24:13.000Z,"RBN","814.96","admin","Manual Admin","Regular Period","No Special Event"
25388,2021-08-24T21:53:30.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
25389,2021-08-24T22:00:04.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25390,2021-08-25T09:03:53.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
25391,2021-08-25T13:50:35.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
25392,2021-08-26T03:24:31.000Z,"RBN","317.98","unknown","Other Channels","Regular Period","No Special Event"
25395,2021-08-26T03:24:56.000Z,"RBN","0.00","admin","Manual Admin","Regular Period","No Special Event"
25397,2021-08-26T21:41:09.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25407,2021-08-27T05:43:40.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25414,2021-08-28T20:39:03.000Z,"RBN","264.99","admin","Manual Admin","Regular Period","No Special Event"
25415,2021-08-28T20:52:45.000Z,"RBN","189.98","admin","Manual Admin","Regular Period","No Special Event"
25416,2021-08-29T04:27:11.000Z,"RBN","115.00","checkout","Online Web","Regular Period","No Special Event"
25429,2021-08-30T07:10:43.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
25458,2021-08-30T21:20:54.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25459,2021-08-30T22:20:27.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25460,2021-08-31T01:50:36.000Z,"RBN","169.98","admin","Manual Admin","Regular Period","No Special Event"
25586,2021-09-01T05:52:48.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
25686,2021-09-01T23:23:05.000Z,"RBN","179.99","unknown","Other Channels","Regular Period","No Special Event"
25688,2021-09-02T09:11:22.000Z,"RBN","49.99","unknown","Other Channels","Regular Period","No Special Event"
25722,2021-09-02T21:14:26.000Z,"RBN","149.97","admin","Manual Admin","Regular Period","No Special Event"
25723,2021-09-03T04:12:53.000Z,"RBN","49.99","unknown","Other Channels","Regular Period","No Special Event"
25724,2021-09-03T04:14:21.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
25725,2021-09-03T04:18:18.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
25726,2021-09-03T09:30:56.000Z,"RBN","99.98","checkout","Online Web","Regular Period","No Special Event"
25818,2021-09-03T11:27:31.000Z,"RBN","317.98","checkout","Online Web","Regular Period","No Special Event"
25919,2021-09-03T20:23:29.000Z,"RBN","139.99","unknown","Other Channels","Regular Period","No Special Event"
25921,2021-09-04T06:29:05.000Z,"RBN","49.99","checkout","Online Web","Regular Period","No Special Event"
25964,2021-09-05T01:41:54.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
26022,2021-09-07T06:00:39.000Z,"RBN","273.00","POS","Point of Sale","Regular Period","No Special Event"
26023,2021-09-06T22:13:19.000Z,"RBN","129.99","checkout","Online Web","Regular Period","No Special Event"
26043,2021-09-07T06:03:14.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
26044,2021-09-08T02:29:38.000Z,"RBN","129.99","unknown","Other Channels","Regular Period","No Special Event"
26066,2021-09-09T05:43:23.000Z,"RBN","204.00","POS","Point of Sale","Regular Period","No Special Event"
26134,2021-09-08T05:24:24.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
26517,2021-09-10T01:46:13.000Z,"RBN","145.00","POS","Point of Sale","Regular Period","No Special Event"
26576,2021-09-10T21:23:38.000Z,"RBN","127.47","POS","Point of Sale","Regular Period","No Special Event"
26636,2021-09-10T18:52:45.000Z,"RBN","159.99","checkout","Online Web","Regular Period","No Special Event"
26637,2021-09-10T20:25:06.000Z,"RBN","135.00","admin","Manual Admin","Regular Period","No Special Event"
26638,2021-09-11T02:29:00.000Z,"RBN","293.23","POS","Point of Sale","Regular Period","No Special Event"
26639,2021-09-11T05:05:11.000Z,"RBN","279.98","POS","Point of Sale","Regular Period","No Special Event"
26671,2021-09-11T05:06:40.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
26672,2021-09-11T06:23:37.000Z,"RBN","225.24","POS","Point of Sale","Regular Period","No Special Event"
26673,2021-09-11T21:48:38.000Z,"RBN","110.49","POS","Point of Sale","Regular Period","No Special Event"
26674,2021-09-11T08:50:23.000Z,"RBN","219.98","checkout","Online Web","Regular Period","No Special Event"
26690,2021-09-11T19:18:08.000Z,"RBN","319.99","checkout","Online Web","Regular Period","No Special Event"
26694,2021-09-11T22:06:51.000Z,"RBN","238.00","POS","Point of Sale","Regular Period","No Special Event"
26695,2021-09-11T23:22:17.000Z,"RBN","135.99","POS","Point of Sale","Regular Period","No Special Event"
26696,2021-09-12T04:52:33.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
26697,2021-09-12T05:37:17.000Z,"RBN","110.49","POS","Point of Sale","Regular Period","No Special Event"
26698,2021-09-12T06:44:07.000Z,"RBN","127.49","POS","Point of Sale","Regular Period","No Special Event"
26699,2021-09-14T03:06:43.000Z,"RBN","143.00","POS","Point of Sale","Regular Period","No Special Event"
26707,2021-09-13T20:25:03.000Z,"RBN","159.99","admin","Manual Admin","Regular Period","No Special Event"
26709,2021-09-14T01:38:34.000Z,"RBN","125.00","admin","Manual Admin","Regular Period","No Special Event"
26710,2021-09-14T05:51:08.000Z,"RBN","115.00","POS","Point of Sale","Regular Period","No Special Event"
26711,2021-09-14T23:32:11.000Z,"RBN","179.98","unknown","Other Channels","Regular Period","No Special Event"
26713,2021-09-15T04:37:52.000Z,"RBN","267.99","unknown","Other Channels","Regular Period","No Special Event"
26714,2021-09-15T02:07:39.000Z,"RBN","185.00","admin","Manual Admin","Regular Period","No Special Event"
26716,2021-09-15T04:51:23.000Z,"RBN","139.99","POS","Point of Sale","Regular Period","No Special Event"
26717,2021-09-15T22:59:51.000Z,"RBN","342.98","POS","Point of Sale","Regular Period","No Special Event"
26720,2021-09-15T20:56:53.000Z,"RBN","159.99","admin","Manual Admin","Regular Period","No Special Event"
26722,2021-09-15T21:23:38.000Z,"RBN","174.99","admin","Manual Admin","Regular Period","No Special Event"
26723,2021-09-15T22:36:23.000Z,"RBN","174.99","admin","Manual Admin","Regular Period","No Special Event"
26724,2021-09-15T23:05:36.000Z,"RBN","135.00","POS","Point of Sale","Regular Period","No Special Event"
