order_id,order_date,store_code,customer_key,channel_name,season_type,sport_event_name,niche_term,product_category,line_total,quantity
7080,2021-12-28T15:47:14.000Z,"VIC","aff9a3d2ca3ef2d52f383d88f629127e0f0ff79d41cb935224f2c68629eb0167","Other Channels","Holiday Season","No Special Event","Other Trends","Uncategorized","399.00","1.000"
8308,2018-12-08T08:44:55.000Z,"PA","fdafbb2d8c54fd4eab47cfdb9b9a7ed0db5f3ca4aa36d9fb6d41d25e060a2e7e","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8310,2018-12-11T01:02:34.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8313,2018-12-11T02:53:45.000Z,"PA","a7608fd799a16515895b07c3d66b0cc59ee99558282b93dbb435eb855ddd9118","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8314,2018-12-11T02:57:54.000Z,"PA","f2ae3b3286df5b594d4685673745b0b768e188900fb5c09edbf64a12fa1f6cd9","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8326,2018-12-11T03:54:27.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8330,2018-12-11T04:25:20.000Z,"PA","0f8e1c5803395687a81acab523e4635fca742cb57cc3a54d525f7e80f2c6099c","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8331,2018-12-11T04:26:26.000Z,"PA","0ea37e611210320a5e12b3f4bedb87f49e48611efd4547f6ce096724254f9bbf","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8332,2018-12-11T05:18:07.000Z,"PA","92cc86314347e8b2065ff87fdbdcf46b8294a70981b18857d718a7353f015a27","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8335,2018-12-11T07:43:18.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","350.97","3.000"
8340,2018-12-11T07:50:31.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8343,2018-12-11T08:49:05.000Z,"PA","607883982a591ae1595c139509c3ade421fd0466359a736e2890260f8ee0986c","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8345,2018-12-11T09:25:50.000Z,"PA","f114f80abef5c4ad292c85acc9452e0e38da4592ac9042b23e3489913e5bda2c","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8345,2018-12-11T09:25:50.000Z,"PA","f114f80abef5c4ad292c85acc9452e0e38da4592ac9042b23e3489913e5bda2c","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8346,2018-12-11T10:15:46.000Z,"PA","8e5b82340975ea855f33a326713c90f276f00856e7e4e2391a5fad2d81471778","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8348,2018-12-11T20:31:22.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8355,2018-12-11T20:44:24.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8360,2022-01-25T14:17:55.000Z,"VIC","4c49640f1b08c466aaa4695f53ca6056f86f3f9ccd8df9776612595725c81afb","Other Channels","Regular Period","No Special Event","Tenis","Adultos","127.00","1.000"
8366,2018-12-11T20:55:03.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8368,2022-01-27T08:29:43.000Z,"VIC","455670d8f3093d63997c84968274ac83b6f65d078844285a4b98aea1da2f0820","Online Web","Regular Period","No Special Event","Tenis","Adultos","54.99","1.000"
8368,2022-01-27T08:29:43.000Z,"VIC","455670d8f3093d63997c84968274ac83b6f65d078844285a4b98aea1da2f0820","Online Web","Regular Period","No Special Event","Tenis","Adultos","114.99","1.000"
8369,2022-01-27T22:29:35.000Z,"VIC","","Manual Admin","Regular Period","No Special Event","Tenis","Adultos","59.99","1.000"
8372,2022-01-27T23:35:36.000Z,"VIC","","Manual Admin","Regular Period","No Special Event","Tenis","Adultos","59.99","1.000"
8372,2022-01-27T23:35:36.000Z,"VIC","","Manual Admin","Regular Period","No Special Event","Tenis","Adultos","59.99","1.000"
8372,2022-01-27T23:35:36.000Z,"VIC","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8374,2018-12-11T22:09:27.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8377,2018-12-12T03:03:10.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8379,2018-12-12T04:33:39.000Z,"PA","af20ad4ac92b7cc7967b3c8a129a68e7b33ee0a0af51ab60492d36af4c7d7d16","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8382,2018-12-12T04:49:45.000Z,"PA","c10e231271be998c3059eea29e3fd49585e76456afa5865760533e3b5c543d88","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8383,2018-12-12T06:09:44.000Z,"PA","7ce6ae950cd70c1dcdfddbc202e2f5ffb936c1bd3769ab3854c9d771533f9540","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8387,2018-12-12T08:51:01.000Z,"PA","b1c20718502823b700370404f357582720ec28b3aaf749b746a8924a737e5a90","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8388,2018-12-12T21:09:57.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8390,2018-12-12T21:12:14.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8391,2018-12-12T21:19:52.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","359.97","3.000"
8392,2018-12-12T21:23:09.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8393,2018-12-12T21:25:58.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8394,2018-12-12T21:28:25.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8395,2018-12-12T21:30:44.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8396,2018-12-12T21:32:55.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8400,2018-12-12T22:53:40.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8402,2018-12-12T22:57:03.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8404,2018-12-13T03:19:46.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8408,2018-12-13T04:03:08.000Z,"PA","4e48029fc262629478757faaee68930573fd6a56d63cb69aa1d3f48e87713206","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8409,2022-01-28T21:49:14.000Z,"VIC","f5c9a0f63eb8fedbe09bdf0ed5701c0085431ae66f3cbd20ca730eca5d439098","Online Web","Regular Period","No Special Event","Tenis","Adultos","129.99","1.000"
8409,2022-01-28T21:49:14.000Z,"VIC","f5c9a0f63eb8fedbe09bdf0ed5701c0085431ae66f3cbd20ca730eca5d439098","Online Web","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8410,2018-12-13T22:26:39.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8410,2018-12-13T22:26:39.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8416,2018-12-13T22:34:45.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8421,2018-12-13T23:53:39.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8423,2018-12-14T00:03:47.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8427,2018-12-14T00:12:58.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8431,2018-12-14T01:34:31.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8433,2018-12-14T02:49:33.000Z,"PA","33960ef32ed215a0b77e1e61b74a6e69a44c3ffff185947062933264f3fa7958","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8435,2018-12-14T03:04:36.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8439,2018-12-14T03:41:23.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8439,2018-12-14T03:41:23.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8439,2018-12-14T03:41:23.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8441,2018-12-14T04:09:30.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8443,2018-12-14T05:31:04.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8445,2018-12-14T06:26:05.000Z,"PA","25a7578817b825ea67521e84b629e14ecb9607c202775ad004f00c3edce65f1e","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8446,2018-12-14T21:49:24.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8454,2018-12-14T22:17:15.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8458,2018-12-14T22:27:46.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8460,2018-12-14T22:37:39.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8460,2018-12-14T22:37:39.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8467,2018-12-15T01:27:40.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8467,2018-12-15T01:27:40.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8471,2018-12-15T02:22:33.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8473,2018-12-15T06:34:33.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8477,2018-12-17T20:30:37.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8479,2018-12-17T20:36:53.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8485,2018-12-17T20:58:50.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8489,2018-12-17T21:21:53.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8491,2018-12-17T21:26:40.000Z,"PA","e80768e712373f16c2094ba7dcc616fe90e4286bbf2ce7bd6f1617b44fbed4dc","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8493,2018-12-17T21:52:12.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8501,2018-12-18T22:20:11.000Z,"PA","1df63860bd384f40b848edc9e9d78bf9d6b961e66b8e79c9994bd2fd8154a4db","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8503,2018-12-18T22:33:10.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8511,2018-12-18T23:00:09.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8512,2018-12-18T23:05:44.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8513,2018-12-18T23:13:11.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8513,2018-12-18T23:13:11.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8516,2018-12-18T23:34:31.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8516,2018-12-18T23:34:31.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8517,2018-12-18T23:44:13.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8518,2018-12-19T01:12:26.000Z,"PA","33c8ca382a0835392cd1b508d2761649bb58bddda62890e1014997993eaeb72f","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8522,2018-12-19T22:56:54.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8529,2018-12-19T23:32:56.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8529,2018-12-19T23:32:56.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8531,2018-12-19T23:34:04.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8536,2018-12-20T02:13:53.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8540,2018-12-20T21:49:26.000Z,"PA","31ee0a9076c1ff0ca464fc700b0cbc9d349dc729601c759a20b611a275a9ca96","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8550,2018-12-20T22:21:22.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8550,2018-12-20T22:21:22.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8553,2018-12-20T22:25:03.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8554,2018-12-20T22:26:56.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8555,2018-12-20T22:33:03.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8573,2018-12-21T00:14:05.000Z,"PA","a09441bb4d386681c76308b10a93d140d66e95206f96bb35ede733595e9e327e","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8574,2018-12-21T05:45:25.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8575,2018-12-21T05:53:50.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","350.97","3.000"
8575,2018-12-21T05:53:50.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8577,2018-12-21T08:32:35.000Z,"PA","fbccdd8825ae2f60880eecde56d43657cf92269d3b6a3cdc0c154e2cd4e9ef94","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8578,2018-12-21T09:11:40.000Z,"PA","865373f784b929a238702b15482d628a4fbb66da3cea77beb5591504d7256afe","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8581,2018-12-21T22:21:00.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8591,2018-12-21T22:28:00.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8597,2018-12-21T22:32:32.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8612,2018-12-21T22:52:48.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8612,2018-12-21T22:52:48.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8614,2018-12-21T23:01:51.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8623,2018-12-21T23:34:15.000Z,"PA","9241de11fa2e31ccc71beec5933ddaf664ac2e4076a8350f292e2785cc62555d","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8629,2018-12-22T00:15:36.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8631,2018-12-22T00:16:01.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8640,2018-12-22T00:19:45.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8644,2018-12-22T00:26:24.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8650,2018-12-22T00:44:56.000Z,"PA","2ab4157c11ad4e65391c4a06c1f161339a555e1d620462776146ee20cf5e031f","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8651,2018-12-22T01:03:09.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8655,2018-12-22T02:03:46.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8655,2018-12-22T02:03:46.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8657,2018-12-22T02:15:57.000Z,"PA","58548d68f720d8d58724b2d70b4f691da8d533088211c1fabfa8ad87678d5009","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8658,2018-12-22T02:34:39.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8660,2018-12-22T03:01:56.000Z,"PA","e9812046cdea46d616164016a86aa2b063dd8a80fc233a5a9868eed6db190351","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","106.99","1.000"
8661,2018-12-22T03:11:24.000Z,"PA","221089b55903b0214297aa6d005e58633543474679f2ff390570aa3574717340","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8664,2018-12-22T04:15:28.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8666,2018-12-22T04:37:53.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","106.99","1.000"
8666,2018-12-22T04:37:53.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8668,2018-12-22T04:39:29.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","219.98","2.000"
8668,2018-12-22T04:39:29.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8670,2018-12-22T04:41:31.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","223.98","2.000"
8672,2018-12-22T08:04:23.000Z,"PA","0e6ca057762bac1d464e1174954722f63aaaa10b7c3232bf0d8fab24ff7b6a27","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8673,2018-12-22T11:26:23.000Z,"PA","a41da921771cb202d350f2f4d20da275688581c489736a45b3b31dcc57a1d94d","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8674,2018-12-22T18:18:06.000Z,"PA","2b04c02f9851c47d5620fd3846b3be7a8941dade3528f6eacc5478b9ddde5bce","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8676,2018-12-22T22:32:40.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8680,2018-12-22T22:37:12.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8682,2018-12-22T22:37:17.000Z,"PA","df5a169638df0162da78718f445385a4affca7197217a769a99342bc2f9246e6","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8688,2018-12-22T22:41:21.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8696,2018-12-22T23:04:13.000Z,"PA","85aa0b77f52339ba2bf462611bf90cf36c5260956b8e1804ad0495cfc73b52f0","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8698,2018-12-23T02:34:51.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8698,2018-12-23T02:34:51.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8701,2018-12-23T09:23:15.000Z,"PA","2e362b0829d577db47a9cd77c00e30db2bee5975ef494e3e8ab3b292300e00b5","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8702,2018-12-23T09:27:31.000Z,"PA","2e362b0829d577db47a9cd77c00e30db2bee5975ef494e3e8ab3b292300e00b5","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8703,2018-12-23T19:10:08.000Z,"PA","4b53352a9c8102b32906d93c7172fce3226dd2a6fc0a0635e96276b31b10377a","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8705,2018-12-23T23:44:03.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8707,2018-12-24T00:08:46.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8716,2018-12-24T00:48:23.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8722,2018-12-24T00:50:26.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8722,2018-12-24T00:50:26.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8734,2018-12-24T00:58:09.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8740,2018-12-24T02:43:04.000Z,"PA","d042dea510856bff3248ecb3260c86acf9388f8569cb09e9b0b6f6f5d6c07c89","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8745,2018-12-24T06:18:25.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8752,2018-12-24T21:21:20.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8762,2018-12-24T21:27:07.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8768,2018-12-24T21:31:31.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8783,2018-12-24T23:43:24.000Z,"PA","69927de007abb9c306e39801da730912a6ef49b8ff36bfa6ea5fbbb9280a5a47","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8784,2018-12-25T00:40:27.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8784,2018-12-25T00:40:27.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8787,2018-12-25T00:52:48.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8793,2018-12-25T01:02:46.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8801,2018-12-25T01:12:39.000Z,"PA","","Other Channels","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8807,2018-12-25T01:14:42.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8811,2018-12-25T01:16:38.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8815,2018-12-25T03:58:12.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8817,2018-12-25T04:39:04.000Z,"PA","a31525842b9002e6379c4ef51772b723ee832fedee5c03597221c8abc6845c81","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","106.99","1.000"
8817,2018-12-25T04:39:04.000Z,"PA","a31525842b9002e6379c4ef51772b723ee832fedee5c03597221c8abc6845c81","Online Web","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8824,2018-12-26T23:57:56.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8827,2018-12-27T00:31:30.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8835,2018-12-27T02:46:17.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8838,2018-12-30T04:36:03.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8841,2018-12-30T06:26:47.000Z,"PA","dd5ddc9884f93b8c77361c6869bef0a8ed61b3f9ea71f8a9f877bcf8685a75c3","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8850,2019-01-01T02:27:27.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8852,2019-01-01T02:32:41.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8853,2019-01-01T02:37:16.000Z,"PA","","Manual Admin","Holiday Season","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8873,2019-01-03T09:56:33.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8874,2019-01-07T23:47:21.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8875,2019-01-08T06:49:22.000Z,"PA","43fe0cddcde8179477342771217e43a57118fa0871a9d804e8837cbd511bdb96","Online Web","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8876,2019-01-08T19:14:32.000Z,"PA","6e924f92dfbcae99ac5d847fbe3ed8cfe3737f7078bcd12a49d16c97e9f956ea","Online Web","Regular Period","No Special Event","Oriente Petrolero","Women","119.99","1.000"
8881,2019-01-09T03:31:01.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8883,2019-01-10T02:57:58.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","233.98","2.000"
8884,2019-01-10T03:04:17.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8885,2019-01-10T03:29:46.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
8887,2019-01-12T02:28:13.000Z,"PA","","Manual Admin","Regular Period","No Special Event","Oriente Petrolero","Women","116.99","1.000"
