customer_key,customer_segment,monetary,frequency,recency_days,top_niche,top_channel,unique_niches_bought,cross_sell_status,service_level
d25a8905b83a6fd389a6519737c7f3d8a5603803db4054af2a83971880276b82,Potential Loyalist,11.00,1,284,Bayern Münich,Other Channels,1,Single-Niche,Low Touch
818df976cea287ed5e8aacd87708d2a8cd3c6cf7bf81b0fb3db6c2d6f0b2bee6,Potential Loyalist,15.00,1,802,Juventus,Online Web,1,Single-Niche,Low Touch
4d798f8ebb34299c447a92d61907469e1c30910724bcbebba0498db46dfa58bd,At Risk,29.00,1,1131,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
b0cb7f7adbcdd5ce5999f3215fded0ac31a9c4d9a19f8934d352bea44a8eb291,Lost,29.99,1,1025,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
58e79faf34f82116624901dd378879af3d36a3668a43ecb7cc430fcfba2bc7eb,Lost,29.99,1,1021,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
098d036e711bd2f3d75b33b998ce1894ce0e2fd76ec50183045d9521832f7245,Lost,29.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
bf76c3b68894f6b3dbd151d9b5f4c34f57d2df014ec56b7c88be013fbc687945,Lost,29.99,1,1026,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
f5654c04b2cd13794bc047d5bd1d38a0bd7667586f1b39835953cff8186447fe,Lost,29.99,1,949,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6762f1d725167ab173ab37efc37ebd7715b6d88685845acd840f468f3fc9baf6,Lost,29.99,1,1020,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
f9092410de7c5c40f0797375b8e8482bb1e01683ff040b37bf172c60ef11b366,Lost,29.99,1,1019,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b42215f6b1e088192ad408db60e23753896ad653182bc2eaaa56384b489efc37,Lost,29.99,1,1026,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
499f5d54c027766b9513afbfd7a6691c8d8d620f7054177ee1f5fd128222b954,Lost,29.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
0d7eb571d4047fa35410d8c8bd1305a272d9551ac9ba139d83174f8cade31d53,New Customers,29.99,1,398,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d0ee7c223ea50cd2ce1430d3d1e4260647c0430ce44875fd25e23564cf5f7d9a,At Risk,29.99,1,1026,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dacafd4377146437edad135034d50fac78ea0241001561f6507592bc303a2120,At Risk,29.99,1,951,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f1c3ff532d942197c6984ebe370d1354f10726f4a9cb774c34938d64dad62f7e,At Risk,29.99,1,1026,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
c7d81ce72e03ab65419cf672824b48157061ff3f8d8b92c1d54e11931ca90b1a,At Risk,29.99,1,951,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
08b6354f6993d03f9e283415fde7d6bab89f14bd95658c3f62004ea057e3cbfa,At Risk,29.99,1,948,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
31951d29c38cac4ddb03eba46bc0645292490c76d0bd6b40b903dc888727519b,At Risk,29.99,1,1026,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dc7671dd7df022278173e6f7bff130d1e8d72a18235cc63a67acc19881328543,At Risk,29.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9066018096d00c795f75d78e8087f859b7f8496a159d032e7c21e34caea23dc6,At Risk,29.99,1,950,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1,Lost,30.00,1,1185,Oriente Petrolero,Online Web,4,Multi-Niche,Low Touch
cc943fb3394ffc2d935ea3932df7367803266885b276f7ce9e14f6ea9daa550e,At Risk,30.00,1,1183,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
bd8ed51b73ed64b3961ac731750e6c87a7ed705c9e429f7a0e175a5896a26657,Potential Loyalist,30.00,1,559,Real Madrid,Other Channels,1,Single-Niche,Low Touch
01f47f3ddd6c7d25663b7b521371453a7c23c81801c3a8e805aae605a44c58eb,Lost,34.00,1,1128,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
84525cccda1b9532380651b8ff78970ab72ffa4a651526595bac3c130d6e2c61,At Risk,34.00,1,1131,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e4eab6c3bc5ed5775d490b1fee157d999129b6ed886620b8b35428f54f7b1fac,At Risk,34.00,1,1129,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
634d4559e90d4c8d07d0f0157441a1fe699a984922e197ee2ef880b7ec3d1bd7,At Risk,34.00,1,1128,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a92fdfdfe3a173cc2f5322414a05aefd3d7911c7e0178a3c2df0c69bb2324a01,At Risk,34.00,1,1125,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
1011bee7dac9e332f9c0e1bb3bcd8f4194cd5cbf799b10541bcbae6045c545ee,Lost,35.00,1,991,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
ff9f076bb52e51528d1a57f9379d8520f1685c1df30c2dcaa579c30679ee493a,Lost,35.00,1,1057,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
db5fc0ca13cc037816d81dcd3056fa956b7e235a5cfea780ae66fbf293a8837d,At Risk,35.00,1,1072,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6f5516d22a200e7a7b01e8e935cec4d81e88d607ca60daba1d5661d483de1333,At Risk,35.00,1,1070,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
acc31d6ce38dd7fd31c450c8ffa71522c9639c1e8256dea07293b03244872e03,Lost,39.99,1,1183,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
5d0f70437dba5170cce3a40b449b3cb4a369b52f6640267f5f5a0f160b9eb3c6,New Customers,39.99,1,585,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
da7084cf6da82a782749348cf5aa97b4b54bc11fa1a5a3418baf2ec64986537a,Potential Loyalist,39.99,1,766,PSG,Online Web,1,Single-Niche,Low Touch
82af5129cba11235129ef0663c4aaebaac9ebdd60177ee250144d9fece92d7a5,Lost,39.99,1,887,Other Trends,Online Web,1,Single-Niche,Low Touch
9363798e7015a57661ee6c571dbf93fb728fd52a09b08dfe935427b14bdf493a,New Customers,39.99,1,292,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ffdf97c85f57aba1e3a49325fabb377bafd5e1ad3f76be93f2460760161677be,Lost,39.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2dad6a0ed629941a636a833a9522ca406b6e29df5c70616c8582cf1f255aab1e,Lost,39.99,1,878,Bolivia,Online Web,1,Single-Niche,Low Touch
3b93982fdbe0a23c4b7d70fdd9207a4c18d06ffca01d4c34e43efcf3891cb939,Lost,39.99,1,1019,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f6b024e7cbd0a383d1f99797f828c1224c6432da440bc583a9a61ecc0784e4cb,Potential Loyalist,39.99,1,760,Inglaterra,Point of Sale,1,Single-Niche,Low Touch
4a0cc6175a0db98c7d36e238bffda0e4802d742ce298d87cc7aa6d9b1148d3ab,New Customers,39.99,1,290,Chelsea,Online Web,1,Single-Niche,Low Touch
ed663036de4015b471a19aba66c4de27a0210178c85166065ba46439b3503800,Potential Loyalist,39.99,1,766,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
669d9b8f96974f15cccf4d1bae3074ebe373a14e8c79df17d5b711b8fe0fe19a,Lost,39.99,1,1166,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9ff27a68a5b6aef67cc750dc44b0b5b29aac85b51d4c0acec20ca32ab2aa6233,Potential Loyalist,39.99,1,685,Real Madrid,Manual Admin,1,Single-Niche,Low Touch
fafd5f64e7bf2020ec583597cf1d6b72f71252f4153ab2bf7566479a4b7af018,Lost,39.99,1,1383,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
bd9d48a9863beeb9026ef01f2431ac382114dee18cdabf0a1cb7fbf7fb23069f,Lost,39.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
c2e7d05d0161c25378f8acf3465ec0180632038f406ad6730f4793dac85e59e0,Lost,39.99,1,891,Real Madrid,Other Channels,1,Single-Niche,Low Touch
ffcc2cf5af3ec924c940e7f5708838f2b9b1abb5100c100fd2fbd5a44d567cac,Potential Loyalist,39.99,1,761,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
302bb0b4d5f3b629e4bde004825867879a134e595f86169ca252463f0949666e,Lost,39.99,1,893,River Plate,Online Web,3,Multi-Niche,Low Touch
bfa69b93e6c0923c9d02be7c56cc6f34a2c27c458a41152b3456648fd234b564,Potential Loyalist,39.99,1,767,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
122955e6b2c5cd003f11ff8a3dc41d244d7ac8926d0966863cde110aba56175f,Lost,39.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
bf3cae007f724b78cb31ff25e4228082fb6c2d6b1ada4493676ef40680c21918,Lost,39.99,1,1019,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
1e6e3386e1b7435939a63e1bca758ccaf87e7c43b2179fc5263131c0a6b65ee8,Potential Loyalist,39.99,1,653,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e46db9062db1b1678e93d7d2fcbdc95e40fd50cde4d6889198fad3eb140afb9c,Lost,39.99,1,1267,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
881407fe125349e3846a879ebd6477ea0339cf701a0ba0344d4482324118f583,Lost,39.99,1,1019,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
80a8432d2f8e7ef7c253688bd2dfe150e3f943d8200f946622a49b76af30b752,New Customers,39.99,1,491,Better Call Saul,Online Web,1,Single-Niche,Low Touch
234f7d047f3f8c7ce126f8253d7dc0eb39c5bfec3c6948e3f0faa5e8ef6a9a3f,Potential Loyalist,39.99,1,657,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dc5ecb8d1b16ef85d640bd8c8577f79921a68cbaea8e3d35ba531d7434974bbc,Lost,39.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
acad214cc7c91d11b7bca1a3210c56a68ce8c8faf20ab1b72f579229083a63f4,Lost,39.99,1,893,Francia,Online Web,1,Single-Niche,Low Touch
da2ba262ba12375b7950c6099e4b30a40fecfda9caa798154e9d3ead5a2fe2c1,Potential Loyalist,39.99,1,653,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9523df40c5bd881ad65aad1e81a7daebb200a5785ec8f6f1bef828ddbc58e0d5,At Risk,39.99,1,1138,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b7f4f2cb4c7eccfabf5bf214020e4c01a0d1f436fecdb69e84f3e7d96f80dd12,Potential Loyalist,39.99,1,769,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
31c87070581c44f09be4e64f855ec30af434e0820b291aef2e28d0a84c6f8225,Potential Loyalist,39.99,1,675,River Plate,Online Web,1,Single-Niche,Low Touch
26c26afe5766c5b0d285f9958b1cd6577efff406dee277c39db27e452018e5aa,Potential Loyalist,39.99,1,766,Manchester United,Online Web,1,Single-Niche,Low Touch
a02427f0b78579e8e579cf9fdfd394e5a432813474bc353f56d31d1fc5b760a9,At Risk,39.99,1,1018,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
65e499c65c371c9d47ecfa50e0b737acdb9b3c69ecf17d1edf8783472a4bf9bd,Potential Loyalist,39.99,1,320,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
0d62821f4032099bb691d09f403387dd2461ec220b1d2f2b2fd0dcb2ebf44940,Potential Loyalist,39.99,1,294,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d73e63fb4cfc706338be1a7622329f24b3468fe1403dfc83da08d18759956ba3,At Risk,39.99,1,877,Bolivia,Manual Admin,1,Single-Niche,Low Touch
b8c66ed2797cbd10f7909a60c700e52df10142b34b50bb2d60d48d134bc7b5b5,At Risk,39.99,1,1020,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
1b064d61cfe95ca237b5e27d998e6f2e620f7ff67845a54db643f58af4bfd163,At Risk,39.99,1,1238,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
599cc20c736653b35e12096be9a87039de53fe720e128182da411a9155854938,At Risk,39.99,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
7363955e07188577106ea5bf2c96794be9f5febe1938c186a6601561ebf623b8,Potential Loyalist,39.99,1,288,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
8f378542379f4b98da88ccf3281843516d45b006d7c21d7d1ed45f9850fdbc2d,At Risk,39.99,1,891,Argentina,Online Web,1,Single-Niche,Low Touch
7d80c411a66a5df47b546d110275e03e6fc6f0861695896334f97887f0c39172,At Risk,39.99,1,1018,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
110dcc345adefda5242e6e41dd8da7ba39d4a9e65e25facbeba7babd0e35ec4a,Potential Loyalist,39.99,1,584,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6f6c3f1f2d495c377ec6b8b70b6c572f8f3177e18a86c9e36a84648286cf37aa,At Risk,39.99,1,1383,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b747918e22505e2458791becc69b5df3e1434f0111304cd0b2051758b4266cd6,Potential Loyalist,39.99,1,655,Boca Juniors,Other Channels,1,Single-Niche,Low Touch
6611fa9006592d722329e052545c6aff0c4018cc08300120565174df9cf597d1,Potential Loyalist,39.99,1,659,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
3588451249acb6760c8feece12c198b2319c382673b61dc1f7eaf14d2f163b7e,Potential Loyalist,39.99,1,587,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
18768cda52c20f2f0e436e505d4494506a95b765dc7ec8fe1dc51396d9a7b4ad,At Risk,39.99,1,1019,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
8c4bae7fca06692bfcc12fe0d12c61b6bb83d3c90b154c22496e27d45a02b34a,At Risk,39.99,1,892,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
5bd770715946fb1e0dd7946b1edf18b5589740aa6b32f91e9b061a4c187b3edc,At Risk,39.99,1,1190,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ff1649f3a7b068756e6c5dafe49014d4ac5c9b55a1b02eb53d174b53f78c7d1f,At Risk,39.99,1,1162,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f5aeeb05f675f9e2c1d753c9d559a937252ee2c8add22519290d6c9e1442b409,Potential Loyalist,39.99,1,767,Oriente Petrolero,Point of Sale,1,Single-Niche,Low Touch
dd177b5aec300ee76b84c7f8e509757182d83d469fa3d0e2dbe31d8c2cb240e7,Potential Loyalist,39.99,1,768,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
191d5f48ec41c1a241d9cf42c2e7fc70fe3982fc86ec18b003babf1343784708,Potential Loyalist,39.99,1,768,Manchester United,Manual Admin,1,Single-Niche,Low Touch
7fb58cccfc76d27de829f3f2eccd24bd6750f98626b26e84ed7f6762c5c08b5b,At Risk,39.99,1,1384,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dc5a4d8b89571d76a644911f84cd333181f48a9fddd584f5351a1f8af2a1ec13,Potential Loyalist,39.99,1,762,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
cb762d798f38903c376a1b78a0f3cfe140b45ae434dfaf538399089d876b387c,At Risk,39.99,1,887,Barcelona,Manual Admin,1,Single-Niche,Low Touch
c5b0eca1eda32bd29cc3673c1c89694d8c478c9045a1c64ead0165e8bdf4b800,At Risk,39.99,1,1022,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
0b5d59e794ee4f7cdbb8db6c07286288490f4004a368bab6dc11f1cbe3dd3009,Potential Loyalist,39.99,1,294,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e424c7297f1a902bf26162308891dafd44f9ae12c9889a421bbe87622878e70a,Potential Loyalist,39.99,1,289,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d87eb03724e2f500210dd45d5eca1d9804cb19b23bb3e34d2074c542f04a4a36,At Risk,39.99,1,878,Bolivia,Online Web,1,Single-Niche,Low Touch
9a5e63a1a886035e4b91c4047cfcde3c83ee0bab86a4d49960c159979370ab14,Potential Loyalist,39.99,1,653,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
3d858ba43cd592074dba78e266ee6114ee05ca984c0f0cb68864c2aa7a43663c,Potential Loyalist,39.99,1,762,Manchester United,Online Web,1,Single-Niche,Low Touch
313a43352956e8e2d77b009a7094e47ff4f52fab8cac9cf262957268f4dd0990,At Risk,39.99,1,1011,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b8fc5795d07b3c79ae3ca2e66341e395b93dd5c9ed0307841d77a482e5c495aa,Potential Loyalist,39.99,1,767,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
eb94f670c643f08f0cf6eea1a3cf07d968f3d45c767bc0eacee5f18c6db210ae,Lost,45.00,1,1253,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
4ce143f1adcea880438325fbc4ba23ec810061e2e46273dbebcbe8b1c1789918,Lost,45.00,1,1276,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
af6e0f8788c333fc6491b182f87606193eb6ad87fa430d09a3c2ed5bb2e93383,Lost,45.00,1,900,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
ad3f75f1732e6c8cd8f886cf3c2e91699208379d379d9bfd5a16a35e7c6069e1,Lost,45.00,1,1280,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b3f21f6e8488716fd62c97c38e3f16ab454c2bc9a6cff384b7ee2ac327aa529e,Lost,45.00,1,1280,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
18f01d6a69a712793f241ef49bc5f1837299f19f5a242030f8beba65347c8766,Lost,45.00,1,1274,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
67de1f8fb43e423dcd30af60dcab32d315b4c41e0a4ccfbaac5012676557011c,Lost,45.00,1,1278,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
cd6001ce785bcb2be17ea2d61a8a2c0aa2be5e77991c27e5976e8433aef92188,Lost,45.00,1,1238,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
23dd0d76cba949939d51680fb022633e186a57713db351180b8533c8fd05f13c,Lost,45.00,1,1215,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
00d0c27216b5a01bb5afb4a326be57ded03d11d855dd83ad8a85c6d03694305a,Lost,45.00,1,1244,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
d4bc42542239d0e270017d480ac3f5bf0e9adc5c5440a21b1153e4647234d780,Lost,45.00,1,1238,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
6882ec96049c217a0500b8ec1707a69fc67567df149ea64e7fc0840570cb7dd7,Lost,45.00,1,1284,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
476207233a723c40d0f8bb6f5c427e2700d9b136f67c6ad10aa8ea233a8e2e37,At Risk,45.00,1,1283,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
3e4715c3a92ccc4abb3527144436057ea1633fa3be35d1549d3d8801e6684b84,At Risk,45.00,1,1283,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e957a0f4a21bf80867ff12be3c12070f8651189893a283b8100c68ceb84cbf37,At Risk,45.00,1,1280,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d1362515c5301734f6a78ed64ae6b0305439d55c2e41d9f39bf4b7e8ad0449d5,At Risk,45.00,1,1273,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9e3bdb4ac421ba8541e740f9e64c02fffd4ef4a4d61511110a5805c5fd7046d9,At Risk,45.00,1,1275,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
563d7b2f9d0d43de06f47b4111fba3207b63bae51dbd40704d1db4685aecff61,At Risk,45.00,1,1286,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b0f68149adc3791b506dbad59a71736686bd5911c8abdb51d4039661a2a27f25,At Risk,45.00,1,1258,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
20d55e04b9f35a6c0e9092bb8d6cc59966687da1b3d24352e415312532918e99,At Risk,45.00,1,1277,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ef927abb8f4ba3dffa75e5ea0ecf53663ff459c3153529d94d58901ad2c392be,At Risk,45.00,1,1285,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
8b477fca6ec5059b181718ffcef30070a76ba27465e20234fa2988b35fcb56c5,At Risk,45.00,1,1270,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
fadb9ef2d8fa03403f5b0cb3f555dd0ddb74b40021375020692b9d4999388659,At Risk,45.00,1,1280,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
845fa7ca6ca4c300b78f09af632626e7b7798b62627071d3d9c5917ca06c3bb5,Lost,49.99,1,1135,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2410aba8979ccdf93118b06cd7fc80a009bb1f91c92f94b899c6cc9dd8a96522,Lost,49.99,1,831,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
3893727e9e6d1d1191563d4509678fe4e0d1fe07fcc7f9a5fefde1527326bd4d,Lost,49.99,1,818,Oriente Petrolero,Point of Sale,1,Single-Niche,Low Touch
edbdfbb4ef5888afbe816b8432132fc4bdcacefee5535bb27146723fad2a3e17,Lost,49.99,1,963,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
bcaa63d999d69eba5c842b0a710fa6935b00397207f655e4016783e950096f04,New Customers,49.99,1,338,River Plate,Manual Admin,1,Single-Niche,Low Touch
4136f755be01cdb92bb38a1530f82499cb63e8e143343cba08fbc6c693f946d1,Lost,49.99,1,850,Bolivia,Other Channels,1,Single-Niche,Low Touch
0bd6acb30350b57733843645adbf62b6cd78b316b680ce1b8ac7e5ec16ff105b,Lost,49.99,1,1205,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e45a959115a1e9c6e03a7f4542390ee560814bf6a6686fd63e954a346acf6aed,Lost,49.99,1,831,Manchester United,Point of Sale,1,Single-Niche,Low Touch
a2cec5a48c5a500805469628fdafdd9ae1094f0d03c90f0b2ff50ae06974cd80,Lost,49.99,1,835,PSG,Manual Admin,1,Single-Niche,Low Touch
05cd2247ad819f6bb3b959992e977b25c51f81968bb252e155f4e2ec8c6d1ad1,Lost,49.99,1,991,Other Trends,Online Web,1,Single-Niche,Low Touch
498a94219fe792119d0589587cc78ac32bdc5c462368623b39b4de6b48461aef,Lost,49.99,1,880,Alemania,Online Web,1,Single-Niche,Low Touch
973435277b556f590889f67b14af52c2608f82a0d7991ba012df27c1a1306a03,Lost,49.99,1,993,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
daf93675a5c1ddd3f79d6bf022f6c0f8fbff8a1074042c53685fe6cf91e1b8f0,Lost,49.99,1,1001,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2b5a4237fb7fae2744905e24d53bc852eda633f77fa810ca62516c864bd58b4d,Lost,49.99,1,831,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
e2696f5d48e4af73cf03101eef3241c68ac63eb46d9e7eca7453b8e408ec2391,Potential Loyalist,49.99,1,797,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
0d789f85483be7de73e16381393fcbc9966f006e4f2d8c91a362020dcdc1fe6f,Lost,49.99,1,810,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
91365d122d740bce535034dad1f59f40e77791eb36fa7f25b5097a57e2fa583b,New Customers,49.99,1,394,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
5d80fc6af24792c0aa916245ac8028cbe0793001ca7bd7a33b01b502e078d7cf,Lost,49.99,1,832,Manchester United,Manual Admin,1,Single-Niche,Low Touch
4baf773facc6c46e27868e5ec5dc39fa327015ce3133c7d5c7627c2829a53b7a,Lost,49.99,1,1209,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
16b36f05a2c5762aba583a073730af39a12ad69c1dd6bee1aca07d75ca809213,Lost,49.99,1,954,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
c02b549de09d3d282d92b1f7c74cd9e0fca8b684b83c558eb3fe66af08b17ed9,Potential Loyalist,49.99,1,790,Liverpool,Online Web,1,Single-Niche,Low Touch
0cfa9ea4723c37e7156c7f0f1fe7826f20ec382f45ef7b1739c3be1a04311334,Lost,49.99,1,907,Argentina,Online Web,1,Single-Niche,Low Touch
d3a437d8b9ec6eeada184fbf6d6c3c94013d029e83a76e008f6cd24f8a34ca46,New Customers,49.99,1,347,Boca Juniors,Online Web,1,Single-Niche,Low Touch
59e1c565d08c8d7606696fedcb55d9e9ef36a55126efac1bbd93ac48d081640e,Lost,49.99,1,1174,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dec34a278c80cadbe6573874d68876ae28ed6771040e8af37d7e1c859b04d0f5,Lost,49.99,1,1201,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
52e46fad4753d4e3014ce5f5d8d34f4b17af2caedbaa614abe401bc8562d7115,Lost,49.99,1,1208,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
351dc44a2d113f97ff886e2e0b68184cea8fdf31fd7275fd4d16ac823431ac6e,Lost,49.99,1,1129,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
011106a0178defc718e29ee16131096bef7733c323e5c4eb991c084c498301c7,Lost,49.99,1,1174,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
43adb01963a3179dbd2e537b072f9be79723cc053e81d86f1084445398dc7d57,Lost,49.99,1,814,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f8e5483f7541271cb62c33265184fe16aaf01fb5eac23195001dd69b8d76f598,Lost,49.99,1,1184,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
587824b4e59b37ba8c545d1f2b084e4c292440cd351d689bc64f2e598ccee2cc,Lost,49.99,1,1155,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
91f4b89e9223cbb9dcadf91c301a15747b9be3faeff958ae129ccc02b251b831,Lost,49.99,1,1057,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
238ef35a9adce294ba4f3b4ebc19a28d22004e92141ec5ceff65c025053f9752,Lost,49.99,1,1209,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
cf7873cdb435b9c3dcf6318d70063cf8bbeacd1b6d754df816da228f0f65a604,Lost,49.99,1,1169,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a231e3e8fb7964c8b73d24b9547007ea037fc053f5346658acd9d2ecce566d3a,Lost,49.99,1,1207,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
fe3e963a8a57705f1648b06356868aeb4ce94b2330a67ae4f976a16307539eb2,Lost,49.99,1,1187,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
39fb19bc53a9415ce8dae16365ed244b7e0a8d0cff2738b84a1d5f74962e429a,Lost,49.99,1,1202,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
